,Index,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,weekday,month,year,is_weekday,is_night,distance_km
25155,2044308,10.1,-73.981257,40.756165,-73.95439300000001,40.752163,1,13,4,10,2011,0,0,2.3061530679122892
25156,45183964,4.5,-73.99489,40.73458,-74.001307,40.735885,1,13,4,2,2009,0,0,0.5598055051177093
25157,51450804,4.9,-73.996482,40.75063,-74.006192,40.738503,1,23,6,7,2009,1,1,1.5771778791359743
25158,39404902,8.9,-73.993072,40.752747,0.0,40.764628,1,15,0,7,2012,0,0,6030.672105160747
25159,40866267,10.1,-73.98761800000001,40.732602,-73.954832,40.769167,5,22,5,7,2010,1,1,4.915124446355714
25160,13451114,13.3,-73.983632,40.726155,-73.985107,40.766743,2,0,5,1,2010,1,1,4.514889875940381
25161,47928316,11.3,-73.991527,40.754614,-73.958012,40.765335,1,16,1,4,2012,0,0,3.0641978572114525
25162,44278398,4.0,-73.920075,40.743602,-73.931725,40.74495,1,10,3,5,2013,0,0,0.9928299491493962
25163,920895,8.5,-73.96072,40.757327,-73.966962,40.759827,1,10,5,12,2013,1,0,0.5947112824191242
25164,21588052,15.0,-74.00131999999999,40.73639,-73.98791999999999,40.77929,6,20,1,12,2014,0,0,4.901963754689635
25165,34785677,8.0,-73.955647,40.77946,-73.975415,40.77708,1,20,5,4,2014,1,0,1.685403440383353
25166,34754812,15.5,-73.98791,40.702382,-73.991462,40.741482,3,9,4,10,2013,0,0,4.358014029768558
25167,46847701,8.5,-73.926165,40.766233,-73.947125,40.748688,1,10,4,9,2014,0,0,2.6311153365355096
25168,14246477,6.5,-73.961628,40.760354,-73.982861,40.762174,1,4,6,8,2010,1,1,1.799723811033307
25169,23633705,21.3,-73.963307,40.774205,-74.00149300000001,40.709757,1,12,3,5,2012,0,0,7.855272084560473
25170,127797,5.7,-74.002915,40.739888,-73.990573,40.756025,1,22,3,7,2011,0,1,2.07380223606631
25171,17112267,18.0,-73.987767,40.751157,-74.014267,40.704305,6,10,6,5,2014,1,0,5.668110898839869
25172,13086195,2.5,-73.98553000000001,40.759202,-73.98553100000001,40.758561,1,11,4,10,2010,0,0,0.07127599774407563
25173,25541005,16.9,-73.982373,40.772627,-74.018153,40.709203,1,13,6,12,2010,1,0,7.669646917884511
25174,41969673,4.1,-73.98699,40.73344,-73.980265,40.742573,1,12,2,1,2009,0,0,1.162911025910481
25175,43452230,13.0,-73.994985,40.718469,-73.96650799999999,40.6916,1,20,6,9,2014,1,0,3.8325561972494584
25176,17373594,12.5,-73.977524,40.734068,-73.98268900000001,40.75973,1,7,3,4,2013,0,0,2.8864666406455393
25177,55164172,8.5,-73.974365234375,40.75701141357422,-73.96629333496094,40.75847244262695,1,10,3,3,2015,0,0,0.6990171668349542
25178,25101334,6.9,-73.972107,40.749687,-73.96417,40.76454,1,13,0,3,2010,0,0,1.7817492684884992
25179,15568994,8.1,-73.98514300000001,40.72761,-73.995513,40.721468,1,19,5,4,2012,1,0,1.1090954319047899
25180,51236323,8.1,-74.192615,40.823432,-74.197643,40.830835,1,22,2,3,2010,0,1,0.9255232959925525
25181,29413955,3.3,-74.00301999999999,40.744697,-73.99665999999999,40.744455,1,11,4,6,2009,0,0,0.5364687581804799
25182,6541810,15.0,-73.974917,40.755673,-74.00917199999999,40.71651,2,18,6,12,2012,1,0,5.224321597401636
25183,44875677,7.5,-73.9889373779297,40.741226196289055,-73.97467803955078,40.76000213623047,1,7,3,1,2015,0,0,2.4086604398442835
25184,1788409,4.9,0.0,0.0,0.0,0.0,1,12,5,9,2010,1,0,0.0
25185,6225292,26.5,-73.97000122070312,40.762508392333984,-73.98370361328125,40.69381332397461,2,12,5,4,2015,1,0,7.72531660507758
25186,13280590,9.0,-73.981686,40.689995,-73.9828,40.692777,3,14,4,4,2014,0,0,0.3232884757275207
25187,19163876,11.5,-74.007426,40.726639,-74.00783299999999,40.703426,1,10,4,3,2014,0,0,2.5813957559570877
25188,52818603,5.3,-73.946445,40.78052,-73.954213,40.787055,1,18,2,3,2012,0,0,0.9776398435217266
25189,10082569,5.5,-73.973917,40.752977,-73.968665,40.758571,1,16,5,9,2014,1,0,0.7632897111495371
25190,41788194,6.0,-73.98213958740234,40.76408004760742,-73.9773712158203,40.75405883789063,1,22,3,5,2015,0,1,1.184474782345534
25191,2637346,27.5,-73.977395,40.753305,-73.999147,40.684765000000006,1,18,1,6,2014,0,0,7.838672217794128
25192,26786984,16.5,-73.97273254394531,40.74362182617188,-73.99137115478516,40.69997787475585,4,15,5,5,2015,1,0,5.100850527653252
25193,7255808,19.0,-73.959112,40.767365000000005,-73.992517,40.749317,6,10,5,6,2014,1,0,3.455974172755371
25194,42486186,9.5,-73.967699,40.762953,-73.985873,40.735357,1,22,2,9,2014,0,1,3.4292440749373037
25195,27813985,9.7,-73.96133499999999,40.760273,-73.98931800000001,40.73525,1,19,4,2,2009,0,0,3.646745831838486
25196,47822451,4.9,-74.007851,40.716752,-74.005566,40.725712,2,0,6,5,2012,1,1,1.014745418375606
25197,49876943,14.9,0.0,0.0,0.0,0.0,1,22,2,2,2011,0,1,0.0
25198,29194976,10.5,-73.97843,40.75076,-73.997513,40.739353,1,14,2,2,2012,0,0,2.047751616490119
25199,52705128,9.3,0.0,0.0,0.0,0.0,5,8,0,8,2010,0,0,0.0
25200,21376617,15.5,-73.964272,40.756455,-73.91070500000001,40.76231,1,21,1,3,2013,0,0,4.558438530603927
25201,54860460,12.9,-73.94874899999999,40.711244,-73.90747900000001,40.686488,1,2,1,11,2010,0,1,4.436446974031527
25202,26190233,4.5,-74.006242,40.733255,-74.005572,40.740707,1,18,4,10,2014,0,0,0.8305452004246003
25203,32201497,6.1,-73.98257199999999,40.74437,-73.998343,40.745482,1,18,4,5,2009,0,0,1.3343504939550206
25204,50035267,6.9,-74.00885799999999,40.719295,-73.989496,40.720557,1,20,2,3,2010,0,0,1.6377645520797097
25205,31086254,7.0,-73.953533,40.782337,-73.95985,40.773722,2,14,2,5,2014,0,0,1.095709020141997
25206,22154564,3.5,-73.97780999999999,40.763762,-73.97721999999999,40.765252,1,12,5,10,2013,1,0,0.1729711714708877
25207,21936992,7.5,-73.979965,40.780845,-73.965757,40.805277,1,13,5,8,2013,1,0,2.9683529421817894
25208,13895915,8.9,0.0,0.0,0.0,0.0,1,21,5,6,2012,1,0,0.0
25209,48952316,6.1,-73.980938,40.733796000000005,-73.980622,40.745607,1,12,2,3,2010,0,0,1.3135930973583045
25210,49113516,67.5,-74.001772,40.727497,-74.179865,40.688515,6,15,6,11,2012,1,0,15.624837525486384
25211,34904645,4.1,-73.98105799999999,40.74142,-73.978652,40.748138,1,18,1,5,2009,0,0,0.7740180196232194
25212,43405812,10.0,-73.98459799999999,40.744627,-74.00630799999999,40.72689,1,7,1,1,2014,0,0,2.6899340755597403
25213,27901949,72.7,-73.973926,40.756727000000005,-74.177112,40.694933,2,8,1,10,2010,0,0,18.44934670595768
25214,7790586,16.0,-73.96675400000001,40.764213,-73.911307,40.768847,1,18,6,12,2014,1,0,4.697892791297409
25215,9780536,16.0,-73.98647199999999,40.747482,-74.01475400000001,40.709596000000005,1,1,5,11,2014,1,1,4.8401036008663
25216,21692859,9.5,-74.0045623779297,40.74774932861328,-73.9931869506836,40.76277923583984,1,19,5,6,2015,1,0,1.9264334686071742
25217,5584410,10.9,-73.990215,40.719317,-73.979138,40.763527,1,6,1,11,2011,0,0,5.00372267788082
25218,50164837,35.7,-73.865915,40.77076,-73.99643499999999,40.731947,1,11,1,8,2012,0,0,11.811175447496659
25219,19495067,15.0,-73.97757720947266,40.72579956054688,-73.9843978881836,40.754791259765625,2,10,4,6,2015,0,0,3.2745450573447856
25221,84003,18.9,-74.001532,40.746594,-73.96003,40.672994,3,2,2,12,2009,0,1,8.900219650435846
25222,51487368,32.1,-74.01548299999999,40.704773,-73.988268,40.750097,2,14,1,8,2009,0,0,5.5370378388567785
25223,36649037,15.5,-73.97741500000001,40.746878,-73.99036600000001,40.716318,1,0,6,4,2013,1,1,3.5690401512419614
25224,1510673,10.0,-73.95519200000001,40.788687,-73.97359,40.763547,1,13,1,2,2013,0,0,3.196009764490953
25225,19532505,15.7,-73.952007,40.773792,-73.993317,40.7245,1,15,4,4,2011,0,0,6.492397275045595
25226,33255983,7.0,-73.96394699999999,40.773817,-73.968917,40.78585,2,20,5,11,2012,1,0,1.4019221148238012
25227,17915267,5.5,-74.00265300000001,40.749465,-74.006101,40.739694,1,1,3,9,2014,0,1,1.124644950226082
25228,32253381,5.3,-73.97743100000001,40.719541,-73.988099,40.718842,1,15,3,12,2009,0,0,0.9024141132581468
25229,19718859,5.3,-73.975973,40.740803,-73.988902,40.744075,1,21,4,8,2012,0,0,1.1483866216927678
25230,50615725,6.0,-73.98896500000001,40.722962,-73.988365,40.716407,1,3,6,3,2013,1,1,0.7306346015596339
25231,15131929,21.0,-73.98760223388672,40.728679656982415,-73.90019226074219,40.74568176269531,1,22,1,6,2015,0,1,7.603393817222585
25232,1761081,49.8,-73.789295,40.647097,-73.996338,40.768062,3,15,6,5,2012,1,0,22.03381169119518
25233,53864952,10.0,-74.004835,40.737427,-73.98043299999999,40.759887,3,7,5,3,2014,1,0,3.2346092113742366
25234,38086164,18.0,-74.00086975097656,40.73181915283203,-73.95823669433594,40.71733856201172,1,23,3,1,2015,0,1,3.9369933934750585
25235,30403093,17.3,-73.990043,40.761823,-73.99561,40.721696,1,17,3,1,2009,0,0,4.486500606119282
25236,35063772,10.9,-74.00034699999999,40.758185,-73.9878,40.728281,3,19,2,2,2012,0,0,3.4891398422419466
25237,48975467,5.3,-73.98673199999999,40.766532,-73.991067,40.734942,1,13,6,4,2012,1,0,3.5315774896929994
25238,32050725,11.0,-73.95333862304686,40.78530883789063,-73.96401977539062,40.80765151977539,1,9,3,2,2015,0,0,2.642088237240603
25239,26284173,12.1,-73.981729,40.767976,-73.975593,40.749805,1,12,1,6,2010,0,0,2.0855712233267822
25240,31036038,5.3,-73.97909200000001,40.750777,-73.990585,40.745303,1,9,2,8,2011,0,0,1.143609799065779
25241,21837360,9.5,-73.96759033203125,40.75618743896485,-73.9826431274414,40.724117279052734,3,23,3,6,2015,0,1,3.7848322694430117
25242,46562164,8.1,-73.976802,40.775354,-73.984023,40.750773,1,14,4,3,2011,0,0,2.800123224855743
25243,121699,40.33,-73.874657,40.77408,-73.983075,40.762737,1,18,2,8,2014,0,0,9.217025820316373
25244,19280423,11.5,-73.978585,40.761862,-74.005962,40.741265000000006,3,12,5,11,2014,1,0,3.2501609681339705
25245,37302062,27.450000000000006,-73.88542199999999,40.773138,-73.999725,40.748627,1,19,1,4,2009,0,0,10.00538055627035
25246,37089446,6.1,-73.95481,40.789190000000005,-73.957828,40.774733000000005,2,18,3,8,2010,0,0,1.627504548116075
25247,5343662,29.0,-73.98691,40.758685,-73.994458,40.702244,3,8,2,7,2014,0,0,6.30809745641065
25248,23806203,18.1,-73.989948,40.735138,-73.959788,40.798388,1,21,4,4,2010,0,0,7.477672816266236
25249,19749313,15.0,-73.984466,40.769744,-73.985171,40.727525,1,0,5,6,2013,1,1,4.6949142424887595
25250,55352147,11.3,-73.952781,40.768268,-73.992075,40.737842,1,21,2,6,2012,0,0,4.733012303102828
25251,27227238,17.7,-73.97261999999999,40.743519,-73.96759899999999,40.802826,3,8,2,5,2009,0,0,6.608177577774855
25252,16030506,10.0,-73.968292,40.799862,-73.95399,40.778882,1,6,3,7,2013,0,0,2.6252648130094363
25253,11920014,9.7,-73.959046,40.768167,-73.973012,40.782807,1,10,1,9,2012,0,0,2.0082413574219844
25254,3150290,41.33,-73.992655,40.743202,-73.804215,40.71778,1,8,3,5,2014,0,0,16.12800765402526
25255,25682749,6.5,-73.976504,40.780659,-73.966176,40.80403,1,20,4,5,2010,0,0,2.7403237671415566
25256,9897084,6.5,-73.97346999999999,40.762948,-73.989285,40.759858,1,17,3,1,2009,0,0,1.3755877489661124
25257,49694265,8.0,-74.005588,40.726217,-73.98317800000001,40.726945,1,3,4,1,2014,0,1,1.8901586587492836
25258,23518515,8.5,-73.9830780029297,40.73913192749024,-73.99598693847656,40.72653198242188,1,22,4,6,2015,0,1,1.7737031390304447
25259,48553570,10.9,-73.972583,40.743483000000005,-74.010037,40.72148,1,6,2,8,2009,0,0,3.993168947435165
25260,20559852,14.1,-74.004906,40.70735,-73.991338,40.732104,1,21,6,8,2012,1,0,2.9805782490406596
25261,9009879,4.1,-73.98745,40.775453000000006,-73.98176,40.76945,1,6,0,2,2011,0,0,0.8216715005212801
25262,13492977,50.5,-73.803214,40.648397,-73.98984300000001,40.759754,1,23,3,4,2010,0,1,20.020424199459
25263,16084743,8.1,-73.980805,40.779822,-73.97290500000001,40.798478,3,12,1,3,2009,0,0,2.1784602937402036
25264,5269088,20.5,-73.9898681640625,40.72000122070313,-73.9822540283203,40.75961685180664,1,18,2,5,2015,0,0,4.451521347203895
25265,9943688,5.3,-73.960996,40.765366,-73.975399,40.745534,1,0,3,3,2010,0,1,2.5168970399328017
25266,4303925,7.7,-73.969927,40.797396,-73.952137,40.791581,1,7,2,3,2011,0,0,1.6312067153901264
25267,14789695,5.5,-73.98111724853516,40.76454544067383,-73.97954559326173,40.76472091674805,2,12,5,4,2015,1,0,0.13379342521765777
25268,20910063,10.0,-74.002915,40.76037,-73.983575,40.749957,1,8,4,8,2013,0,0,1.9985970192526532
25269,11009772,8.1,-73.97270999999999,40.793035,-73.95497399999999,40.822773,1,2,0,3,2012,0,1,3.6280314633814177
25270,10283326,9.3,-73.962292,40.767702,-73.996235,40.749287,2,16,5,6,2012,1,0,3.5165639643924886
25271,51768112,8.1,-73.98772,40.735712,-74.007235,40.714273,1,19,5,12,2009,1,0,2.896106442859527
25272,32371789,4.1,-73.968411,40.758645,-73.96064,40.766782,1,9,5,11,2010,1,0,1.1166912164562557
25273,29171073,57.33,-73.989949,40.762088,-73.783173,40.643835,1,6,4,11,2014,0,0,21.834022017031575
25274,41241980,10.5,-73.9792251586914,40.75301361083984,-73.98767852783203,40.75899887084961,1,13,5,5,2015,1,0,0.9746337946002472
25275,25070308,28.5,-73.96858399999999,40.786492,-73.97639000000001,40.752153,1,16,3,9,2013,0,0,3.8744957415288974
25277,38249094,14.5,-73.98833,40.728925,-73.974885,40.782835,5,22,4,1,2011,0,1,6.100552703036676
25278,51473173,15.5,-73.990205,40.73783,-73.973447,40.764937,4,13,4,12,2014,0,0,3.3283387205019235
25279,3451365,10.1,-73.952543,40.783797,-73.978975,40.759735,1,11,2,9,2010,0,0,3.480376680207439
25280,22490980,31.5,-73.93087005615234,40.70369338989258,-73.80918884277344,40.69230270385742,1,5,0,5,2015,0,1,10.336015861153458
25281,7407402,29.7,-73.992,40.7355,-73.9018,40.8645,4,3,4,1,2012,0,1,16.22961545684675
25282,26792304,7.3,-73.971478,40.75669,-73.975837,40.732923,1,23,4,11,2011,0,1,2.6681608708550826
25283,51529411,18.1,-73.992075,40.75911,-73.96603499999999,40.712082,1,15,6,1,2010,1,0,5.670892769720667
25284,39843585,9.5,-73.974312,40.760327,-73.962272,40.755155,1,11,3,12,2012,0,0,1.1658211793611362
25285,32467864,3.3,-73.96591,40.771367,-73.96132800000001,40.774959,1,8,6,1,2009,1,0,0.5553409063250968
25286,25564547,4.5,-73.99609699999999,40.748557,-74.005038,40.741415,1,9,0,10,2009,0,0,1.0945437723850484
25287,37863646,8.5,-73.988327,40.776443,-73.981625,40.754007,1,6,5,6,2009,1,0,2.5578223264735955
25288,17060663,10.9,-73.862865,40.769048,-73.919324,40.765625,1,20,0,1,2011,0,0,4.769928328167319
25289,49735346,13.3,-73.957713,40.72204,-73.985433,40.738647,1,23,2,10,2009,0,1,2.977534798108407
25290,38994931,8.5,-73.98216247558595,40.767799377441406,-73.98082733154298,40.75296020507813,2,14,1,4,2015,0,0,1.6538680688333383
25291,4056471,14.1,-73.9525,40.786506,-73.96975,40.753167,1,14,5,1,2011,1,0,3.981585123732966
25292,35513161,6.9,-73.993087,40.751032,-74.00806,40.742137,5,0,1,8,2012,0,1,1.6028985128249942
25293,26527258,7.0,-73.97673797607422,40.78837966918945,-73.98233032226562,40.77573776245117,1,17,2,6,2015,0,0,1.4824789613394196
25294,10231411,6.5,-73.964725,40.791512,-73.94474,40.779293,2,5,5,5,2010,1,1,2.162669941499595
25295,34451978,4.9,-73.97211899999999,40.759203,-73.962994,40.760486,2,14,3,6,2010,0,0,0.7816811408605171
25296,54003589,11.5,-74.005152,40.70702,-73.986615,40.70303,1,17,2,6,2014,0,0,1.6243298420351566
25297,10359281,8.5,-74.00550799999999,40.738898,-74.00164000000001,40.76099,1,10,3,5,2009,0,0,2.4780330396283303
25298,430335,14.5,-74.006518,40.736632,-73.96786999999999,40.770292,2,21,0,3,2014,0,0,4.960501870424722
25299,27201281,7.0,-73.980572,40.676305,-73.959852,40.67556,5,21,2,3,2014,0,0,1.7493038711974482
25300,32118834,7.0,-73.96766662597656,40.78881072998047,-73.96794128417969,40.80033874511719,1,18,5,4,2015,1,0,1.2820652980980767
25301,36385020,5.5,-73.98162078857422,40.77260208129883,-73.968017578125,40.76692581176758,6,13,1,2,2015,0,0,1.3079304742117963
25302,34018008,6.1,-73.988052,40.722655,-73.982618,40.739353,1,3,5,7,2009,1,1,1.912356675941743
25303,22434007,4.9,-73.986465,40.726485,-73.97519100000001,40.741592,1,18,0,6,2012,0,0,1.9298055521585271
25304,38647613,4.9,-73.991126,40.75086,-73.989111,40.761141,1,14,0,7,2010,0,0,1.1557252271671916
25305,17478091,13.5,-73.9578857421875,40.80086898803711,-73.9566650390625,40.77406311035156,1,8,3,2,2015,0,0,2.9824487966748863
25306,2953910,33.7,-73.77681,40.645462,-73.933658,40.74437,1,12,3,11,2011,0,0,17.199294270701213
25307,22386274,10.5,-73.9698,40.762785,-73.99179699999999,40.749922,1,22,3,9,2013,0,1,2.3406408545486284
25308,25234434,37.0,-73.981612,40.758818,-73.978272,40.67494,1,18,3,10,2014,0,0,9.331054965584382
25309,45734320,4.5,-73.959641,40.776785,-73.952473,40.786577,1,15,3,3,2012,0,0,1.2448991668061347
25310,24060324,6.5,-73.989195,40.733962,-73.97633499999999,40.723347,1,1,1,10,2014,0,1,1.602331187203036
25311,8562560,9.7,-73.97521,40.745961,-74.000638,40.730664,1,22,4,10,2010,0,1,2.7354986407483546
25312,11105117,12.5,-73.958793,40.815793,-73.992952,40.76538,1,7,0,3,2009,0,0,6.300256138198442
25313,5675042,6.5,-73.959992,40.770452,-73.957317,40.78452,6,14,0,5,2013,0,0,1.5804232973200392
25314,27473713,6.5,-73.973737,40.75778,-73.992423,40.758742,1,21,3,2,2012,0,0,1.5774951296601598
25315,9119051,30.5,-73.885293,40.773123,-73.972493,40.791553,1,12,2,7,2011,0,0,7.62257168567507
25316,51512239,7.3,-73.979678,40.749689,-73.963464,40.755899,5,14,3,10,2011,0,0,1.530405012056472
25317,34285399,4.9,-73.99767299999999,40.720728,-73.98925,40.72305,2,19,1,7,2011,0,0,0.7553310550263617
25318,16755583,4.5,-73.961453,40.756728,-73.969877,40.758207,1,13,5,7,2010,1,0,0.7283457697000377
25319,38544600,19.5,-73.972992,40.795122,-73.96928,40.74944,1,10,1,8,2014,0,0,5.089215320273951
25320,14779077,19.3,-73.991047,40.717511,-73.95439,40.786519,1,9,3,2,2009,0,0,8.271313098612783
25321,2327757,34.5,-73.781838,40.644807,-73.934455,40.75316,1,20,5,5,2011,1,0,17.62649129853524
25322,5583012,19.5,-74.00623321533203,40.7447624206543,-73.95421600341797,40.76392364501953,2,18,3,6,2015,0,0,4.872083315507903
25323,19616580,10.1,-73.945702,40.786315,-73.969817,40.763117,1,17,4,5,2012,0,0,3.2828759764550006
25324,24403547,3.7,-73.96526999999999,40.758295,-73.964843,40.763563,1,19,0,11,2009,0,0,0.5868778171217951
25325,12700014,11.0,-73.97664,40.756302000000005,-73.953905,40.782172,1,15,2,5,2013,0,0,3.4555068779907687
25326,18804246,5.3,-73.988564,40.741125,-73.973235,40.738473,1,19,4,11,2010,0,0,1.3247119602244986
25327,9739676,4.1,-73.985381,40.745286,-73.979987,40.754737,2,12,5,1,2009,1,0,1.144925990448974
25328,13016247,7.5,-73.962715,40.762577,-73.972482,40.74343,1,12,6,7,2013,1,0,2.282477034941094
25329,49584520,7.0,-73.968556,40.758705,-73.981279,40.739747,1,2,3,2,2009,0,1,2.36484342557922
25330,24514559,12.0,-73.99295806884766,40.724308013916016,-73.98651123046875,40.70399856567383,1,22,2,4,2015,0,1,2.322754949328514
25331,48982009,9.5,-73.9878,40.756692,-73.99539,40.735862,1,18,3,4,2013,0,0,2.4028247536627987
25332,27888211,5.3,-73.97105,40.760612,-73.98419,40.769632,5,8,0,11,2009,0,0,1.4935158690262014
25333,22165361,7.5,-73.96649599999999,40.803912,-73.949997,40.806916,2,22,2,10,2012,0,1,1.4282823248740597
25334,11139906,7.3,-73.982978,40.741833,-73.975193,40.750375,2,8,1,4,2012,0,0,1.154244244717238
25335,42750434,9.0,-73.986977,40.759587,-73.970285,40.762303,1,22,4,5,2014,0,1,1.4379313591338365
25336,5827721,8.0,-73.992512,40.724737,-74.006485,40.737967,1,0,4,1,2013,0,1,1.8842458918354978
25337,50855871,7.3,-73.959035,40.772343,-73.978018,40.783195,1,15,3,1,2010,0,0,2.002750526173603
25338,31568969,8.5,-73.962177,40.761322,-73.95833,40.77875,1,19,1,3,2013,0,0,1.964797411970352
25339,8846897,6.1,-73.989359,40.720987,-73.999368,40.733848,4,2,6,5,2012,1,1,1.6602642139440784
25340,3779530,4.5,-74.004275,40.738085,-73.992255,40.735423,2,15,6,10,2011,1,0,1.0551060312511513
25341,11048189,10.5,-73.98398399999999,40.725637,-73.948898,40.70971,1,8,6,11,2012,1,0,3.4467711548024376
25342,9955902,9.3,-73.999402,40.73843,-73.974345,40.756863,1,23,2,10,2010,0,1,2.9422121215102996
25343,53641176,6.9,-73.962255,40.779511,-73.973125,40.764002000000005,3,13,5,11,2010,1,0,1.952398962838541
25344,39915188,10.0,-73.98826,40.777362,-73.964403,40.773342,5,13,5,4,2013,1,0,2.0580161581484875
25345,42086305,6.9,-73.975277,40.755162,-73.977548,40.764042,1,13,1,5,2012,0,0,1.0057667156650894
25346,22445466,14.5,-73.983237,40.722002,-73.948848,40.692472,1,0,1,3,2013,0,1,4.380000910448942
25347,23748556,11.7,-73.981872,40.773105,-73.953036,40.810111,1,23,5,3,2011,1,1,4.77757515528082
25348,10226107,6.0,-73.995273,40.749652000000005,-73.999365,40.739002,3,8,0,12,2014,0,0,1.2333811550375544
25349,49483523,7.3,-73.99161600000001,40.749922,-73.979116,40.753366,1,10,2,6,2009,0,0,1.1204195912255963
25350,11919153,20.9,-73.97147199999999,40.749678,-73.839438,40.718103,1,22,2,1,2009,0,1,11.66576973244814
25351,5629150,6.1,-73.98948100000001,40.758065,-73.995582,40.745177000000005,1,23,3,3,2011,0,1,1.5224429057230522
25352,23778049,9.3,-73.97332,40.743959,-73.97228299999999,40.762440000000005,1,9,3,3,2012,0,0,2.0568490589784965
25353,25013434,8.5,-73.978392,40.77301,-73.981551,40.752265,1,19,1,8,2009,0,0,2.3220312449006952
25354,23879543,9.0,-73.9814910888672,40.74683380126953,-74.00453186035155,40.74238586425781,1,15,5,1,2015,1,0,2.003072302945577
25355,42390891,9.7,-73.975139,40.741712,-73.985535,40.753363,1,17,2,2,2010,0,0,1.563766744377196
